,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,ticker
708,NVDA250221P00470000,2024-06-05 13:39:26+00:00,470.0,3.21,2.49,3.5,0.0,0.0,1.0,13.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
709,NVDA250221P00480000,2024-06-06 17:38:19+00:00,480.0,3.3,2.8,3.75,0.0,0.0,42.0,79.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
710,NVDA250221P00490000,2024-06-05 18:35:39+00:00,490.0,3.5,2.96,4.0,0.0,0.0,2.0,70.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
711,NVDA250221P00500000,2024-06-07 15:45:39+00:00,500.0,4.1,3.3,4.0,0.25,6.49351,8.0,742.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
712,NVDA250221P00510000,2024-06-07 19:26:06+00:00,510.0,4.15,3.5,4.6,-0.55,-11.7021,2.0,27.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
713,NVDA250221P00520000,2024-06-07 17:18:48+00:00,520.0,4.4,3.8,4.9,0.0,0.0,1.0,153.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
714,NVDA250221P00530000,2024-06-06 16:35:19+00:00,530.0,5.15,4.1,5.2,0.0,0.0,1.0,80.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
715,NVDA250221P00540000,2024-06-06 16:59:06+00:00,540.0,5.42,4.45,5.4,0.0,0.0,6.0,34.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
716,NVDA250221P00550000,2024-06-07 18:54:41+00:00,550.0,5.5,4.9,5.6,-0.31,-5.33563,9.0,468.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
717,NVDA250221P00560000,2024-06-07 13:30:08+00:00,560.0,6.25,5.1,6.0,0.2,3.30578,1.0,63.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
718,NVDA250221P00570000,2024-05-28 16:04:40+00:00,570.0,7.17,5.8,6.45,0.0,0.0,1.0,102.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
719,NVDA250221P00580000,2024-06-05 19:00:36+00:00,580.0,6.6,6.25,6.9,0.0,0.0,2.0,218.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
720,NVDA250221P00590000,2024-06-06 19:53:32+00:00,590.0,7.3,6.7,7.55,0.0,0.0,7.0,30.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
721,NVDA250221P00600000,2024-06-06 16:56:14+00:00,600.0,8.42,7.15,7.9,0.0,0.0,15.0,341.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
722,NVDA250221P00605000,2024-06-05 14:31:48+00:00,605.0,8.08,7.5,8.35,0.0,0.0,1.0,23.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
723,NVDA250221P00610000,2024-06-04 19:21:39+00:00,610.0,9.45,7.75,8.55,0.0,0.0,1.0,106.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
724,NVDA250221P00615000,2024-06-04 14:08:58+00:00,615.0,10.05,8.05,8.95,0.0,0.0,1.0,29.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
725,NVDA250221P00620000,2024-06-06 18:53:40+00:00,620.0,9.15,8.2,9.05,0.0,0.0,2.0,821.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
726,NVDA250221P00625000,2024-06-03 14:58:02+00:00,625.0,11.7,8.65,9.45,0.0,0.0,1.0,257.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
727,NVDA250221P00630000,2024-05-31 17:41:26+00:00,630.0,14.3,8.95,9.7,0.0,0.0,4.0,83.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
728,NVDA250221P00635000,2024-06-07 13:30:02+00:00,635.0,10.7,9.3,10.15,-0.440001,-3.94974,1.0,30.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
729,NVDA250221P00640000,2024-06-07 14:34:12+00:00,640.0,11.05,9.55,10.4,0.5,4.73934,11.0,115.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
730,NVDA250221P00645000,2024-05-21 19:16:43+00:00,645.0,25.0,9.95,10.75,0.0,0.0,45.0,108.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
731,NVDA250221P00650000,2024-06-07 19:57:33+00:00,650.0,10.75,10.45,11.1,-0.75,-6.52174,10.0,619.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
732,NVDA250221P00655000,2024-05-31 14:04:36+00:00,655.0,15.4,10.7,11.65,0.0,0.0,5.0,33.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
733,NVDA250221P00660000,2024-06-05 18:10:21+00:00,660.0,11.6,11.05,12.05,0.0,0.0,5.0,237.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
734,NVDA250221P00665000,2024-06-05 15:13:37+00:00,665.0,11.95,11.45,12.3,0.0,0.0,5.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
735,NVDA250221P00670000,2024-06-07 13:30:02+00:00,670.0,13.59,11.9,12.8,1.79,15.1695,1.0,46.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
736,NVDA250221P00675000,2024-06-05 13:40:49+00:00,675.0,13.86,12.3,13.2,0.0,0.0,1.0,214.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
737,NVDA250221P00680000,2024-06-07 17:12:24+00:00,680.0,13.2,12.8,13.5,-0.45,-3.2967,1.0,66.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
738,NVDA250221P00685000,2024-05-30 17:00:04+00:00,685.0,17.12,13.2,13.95,0.0,0.0,1.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
739,NVDA250221P00690000,2024-06-05 17:22:56+00:00,690.0,13.91,13.7,14.55,0.0,0.0,1.0,224.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
740,NVDA250221P00695000,2024-06-06 16:19:35+00:00,695.0,15.55,14.15,14.9,0.0,0.0,1.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
741,NVDA250221P00700000,2024-06-07 17:00:21+00:00,700.0,15.08,14.35,15.55,-1.01,-6.27719,1.0,824.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
742,NVDA250221P00705000,2024-06-07 19:42:38+00:00,705.0,15.5,15.2,15.95,-56.67,-78.5229,1.0,59.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
743,NVDA250221P00710000,2024-06-07 13:59:34+00:00,710.0,17.45,15.3,16.3,0.150002,0.867061,10.0,35.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
744,NVDA250221P00715000,2024-06-06 17:14:29+00:00,715.0,17.75,16.25,17.4,0.0,0.0,4.0,15.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
745,NVDA250221P00720000,2024-06-06 18:56:15+00:00,720.0,18.17,16.8,17.55,0.0,0.0,15.0,59.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
746,NVDA250221P00725000,2024-06-05 14:05:27+00:00,725.0,18.65,17.35,18.5,0.0,0.0,1.0,244.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
747,NVDA250221P00730000,2024-06-06 17:00:02+00:00,730.0,20.2,17.9,18.5,0.0,0.0,102.0,207.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
748,NVDA250221P00735000,2024-06-05 18:17:27+00:00,735.0,18.71,18.45,19.7,0.0,0.0,1.0,103.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
749,NVDA250221P00740000,2024-06-07 19:55:13+00:00,740.0,19.47,19.05,20.15,-1.13,-5.48544,3.0,94.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
750,NVDA250221P00745000,2024-05-24 14:48:08+00:00,745.0,30.91,19.7,20.95,0.0,0.0,1.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
751,NVDA250221P00750000,2024-06-07 18:14:51+00:00,750.0,21.84,20.35,21.0,0.559999,2.63158,3.0,322.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
752,NVDA250221P00755000,2024-06-04 14:27:29+00:00,755.0,26.37,21.0,21.65,0.0,0.0,1.0,15.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
753,NVDA250221P00760000,2024-06-07 14:22:17+00:00,760.0,24.55,21.65,22.3,2.95,13.6574,10.0,544.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
754,NVDA250221P00765000,2024-06-07 17:42:09+00:00,765.0,22.85,22.3,23.0,-32.8,-58.9398,1.0,83.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
755,NVDA250221P00770000,2024-06-04 19:38:53+00:00,770.0,27.68,22.95,24.25,0.0,0.0,1.0,54.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
756,NVDA250221P00775000,2024-06-07 14:24:27+00:00,775.0,26.85,23.7,25.15,1.22,4.76005,1.0,13.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
757,NVDA250221P00780000,2024-06-07 19:55:13+00:00,780.0,24.98,24.45,25.9,-0.950001,-3.66371,21.0,49.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
758,NVDA250221P00785000,2024-06-05 19:43:22+00:00,785.0,25.14,25.05,26.7,0.0,0.0,2.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
759,NVDA250221P00790000,2024-06-07 15:36:19+00:00,790.0,29.05,25.9,27.5,3.15,12.1622,1.0,411.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
760,NVDA250221P00795000,2024-06-06 14:33:29+00:00,795.0,27.25,26.6,27.5,0.0,0.0,13.0,11.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
761,NVDA250221P00800000,2024-06-07 17:55:07+00:00,800.0,28.23,27.55,29.05,-1.21,-4.11006,25.0,1126.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
762,NVDA250221P00810000,2024-06-05 19:43:22+00:00,810.0,29.04,29.2,30.8,0.0,0.0,4.0,204.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
763,NVDA250221P00820000,2024-06-06 13:52:56+00:00,820.0,31.85,30.95,31.85,0.0,0.0,7.0,114.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
764,NVDA250221P00830000,2024-06-05 18:03:24+00:00,830.0,32.63,32.5,34.65,0.0,0.0,2.0,78.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
765,NVDA250221P00840000,2024-06-06 16:15:06+00:00,840.0,36.8,34.7,36.05,0.0,0.0,11.0,56.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
766,NVDA250221P00850000,2024-06-07 14:42:34+00:00,850.0,40.6,36.85,37.7,-0.150002,-0.368102,4.0,147.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
767,NVDA250221P00860000,2024-06-07 19:55:13+00:00,860.0,39.41,38.85,40.05,-8.96,-18.5239,3.0,36.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
768,NVDA250221P00870000,2024-06-07 14:33:31+00:00,870.0,45.12,40.95,42.3,4.52,11.133,2.0,68.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
769,NVDA250221P00880000,2024-06-06 18:23:24+00:00,880.0,46.84,43.25,44.2,0.0,0.0,1.0,51.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
770,NVDA250221P00890000,2024-06-05 14:04:44+00:00,890.0,48.6,45.55,46.95,0.0,0.0,2.0,34.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
771,NVDA250221P00900000,2024-06-07 19:55:13+00:00,900.0,48.57,48.05,49.2,-3.25,-6.27171,2.0,178.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
772,NVDA250221P00910000,2024-06-07 14:22:32+00:00,910.0,56.07,50.5,51.8,0.900002,1.63132,1.0,38.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
773,NVDA250221P00920000,2024-06-06 19:57:34+00:00,920.0,54.84,53.05,54.3,0.0,0.0,2.0,151.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
774,NVDA250221P00930000,2024-05-30 13:30:03+00:00,930.0,68.4,55.75,56.85,0.0,0.0,1.0,154.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
775,NVDA250221P00940000,2024-06-07 15:50:04+00:00,940.0,63.66,58.5,59.85,3.44,5.71239,2.0,59.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
776,NVDA250221P00950000,2024-06-06 18:51:01+00:00,950.0,64.15,61.45,62.85,0.0,0.0,15.0,368.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
777,NVDA250221P00960000,2024-05-31 16:31:56+00:00,960.0,97.03,64.3,65.7,0.0,0.0,1.0,28.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
778,NVDA250221P00970000,2024-06-06 13:34:01+00:00,970.0,62.95,67.35,68.5,0.0,0.0,5.0,28.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
779,NVDA250221P00980000,2024-06-06 16:19:06+00:00,980.0,74.72,70.45,71.9,0.0,0.0,3.0,40.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
780,NVDA250221P00990000,2024-06-07 14:08:12+00:00,990.0,79.71,73.7,74.95,5.93,8.03741,1.0,42.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
781,NVDA250221P01000000,2024-06-07 19:38:08+00:00,1000.0,78.0,76.9,78.65,-0.82,-1.04034,182.0,1571.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
782,NVDA250221P01010000,2024-06-07 18:19:15+00:00,1010.0,84.33,80.45,81.9,-8.92,-9.56568,179.0,200.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
783,NVDA250221P01020000,2024-06-04 16:05:06+00:00,1020.0,101.35,83.85,85.5,0.0,0.0,6.0,205.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
784,NVDA250221P01030000,2024-06-05 19:52:55+00:00,1030.0,86.0,87.55,89.3,0.0,0.0,4.0,196.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
785,NVDA250221P01040000,2024-06-07 18:25:15+00:00,1040.0,94.79,91.25,93.0,1.19,1.27137,10.0,20.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
786,NVDA250221P01050000,2024-06-07 16:24:03+00:00,1050.0,98.5,95.1,96.4,-0.5,-0.50505,15.0,47.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
787,NVDA250221P01060000,2024-06-07 17:33:03+00:00,1060.0,99.5,98.9,100.35,-2.75,-2.68949,3.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
788,NVDA250221P01070000,2024-06-03 15:39:28+00:00,1070.0,124.65,102.85,104.5,0.0,0.0,2.0,16.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
789,NVDA250221P01080000,2024-06-07 17:40:13+00:00,1080.0,107.3,106.95,108.6,-2.02,-1.84778,1.0,55.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
790,NVDA250221P01090000,2024-06-07 17:41:57+00:00,1090.0,112.0,111.1,112.8,-6.2,-5.24534,3.0,49.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
791,NVDA250221P01100000,2024-06-07 17:41:11+00:00,1100.0,116.0,115.4,117.1,-1.23,-1.04922,2.0,151.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
792,NVDA250221P01110000,2024-06-05 17:18:57+00:00,1110.0,119.8,119.65,121.55,0.0,0.0,2.0,271.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
793,NVDA250221P01120000,2024-06-07 19:51:43+00:00,1120.0,125.22,124.15,125.75,8.22,7.02564,6.0,35.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
794,NVDA250221P01130000,2024-06-07 18:25:15+00:00,1130.0,132.96,128.6,130.4,-13.58,-9.26709,10.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
795,NVDA250221P01140000,2024-06-06 13:44:16+00:00,1140.0,125.1,133.25,135.3,0.0,0.0,2.0,16.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
796,NVDA250221P01150000,2024-06-07 13:39:15+00:00,1150.0,147.0,138.05,139.9,2.0,1.37931,1.0,70.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
797,NVDA250221P01160000,2024-06-05 17:44:36+00:00,1160.0,142.99,142.85,144.8,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
798,NVDA250221P01170000,2024-06-05 19:19:11+00:00,1170.0,144.99,147.7,149.7,0.0,0.0,1.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
799,NVDA250221P01180000,2024-06-06 18:53:24+00:00,1180.0,157.83,152.7,154.55,0.0,0.0,10.0,15.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
800,NVDA250221P01190000,2024-06-05 13:56:12+00:00,1190.0,164.75,157.7,159.85,0.0,0.0,1.0,19.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
801,NVDA250221P01200000,2024-06-07 18:20:53+00:00,1200.0,168.15,162.7,165.2,-0.0400085,-0.0237877,4.0,251.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
802,NVDA250221P01210000,2024-06-06 18:53:24+00:00,1210.0,173.55,167.9,170.6,0.0,0.0,12.0,12.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
803,NVDA250221P01220000,2024-06-06 15:43:53+00:00,1220.0,178.2,173.05,175.5,0.0,0.0,5.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
804,NVDA250221P01230000,2024-06-06 16:08:13+00:00,1230.0,183.4,178.5,181.15,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
805,NVDA250221P01240000,2024-06-05 18:48:45+00:00,1240.0,182.8,184.1,186.5,182.8,,,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
806,NVDA250221P01250000,2024-06-05 19:10:47+00:00,1250.0,186.65,189.8,192.5,0.0,0.0,1.0,25.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
807,NVDA250221P01260000,2024-06-07 19:53:11+00:00,1260.0,198.0,195.5,198.1,14.7,8.01964,3.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
808,NVDA250221P01270000,2024-06-05 19:13:42+00:00,1270.0,197.1,201.2,204.15,0.0,0.0,1.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
809,NVDA250221P01280000,2024-06-05 18:48:45+00:00,1280.0,205.55,207.0,210.05,0.0,0.0,2.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
810,NVDA250221P01290000,2024-06-05 19:14:28+00:00,1290.0,208.8,212.9,216.0,0.0,0.0,1.0,23.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
811,NVDA250221P01300000,2024-06-06 13:49:04+00:00,1300.0,217.71,219.1,221.6,0.0,0.0,2.0,24.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
812,NVDA250221P01310000,2024-06-05 19:14:54+00:00,1310.0,220.6,225.0,229.2,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
813,NVDA250221P01320000,2024-06-05 19:14:58+00:00,1320.0,226.75,231.05,234.1,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
814,NVDA250221P01330000,2024-06-05 19:18:16+00:00,1330.0,233.8,236.45,240.85,233.8,,,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
815,NVDA250221P01340000,2024-05-16 15:06:53+00:00,1340.0,413.0,242.8,247.05,0.0,0.0,2.0,26.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
816,NVDA250221P01350000,2024-06-06 13:50:02+00:00,1350.0,249.97,250.15,253.25,249.97,,,3.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
817,NVDA250221P01360000,2024-05-24 15:17:08+00:00,1360.0,353.4,255.7,259.95,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
818,NVDA250221P01370000,2024-03-22 15:45:11+00:00,1370.0,473.75,600.0,618.0,0.0,0.0,2.0,19.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
819,NVDA250221P01380000,2024-06-03 16:04:08+00:00,1380.0,312.45,268.9,274.65,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
820,NVDA250221P01390000,2024-06-07 14:08:12+00:00,1390.0,290.38,275.6,282.35,-169.65,-36.878,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
821,NVDA250221P01400000,2024-06-05 19:22:14+00:00,1400.0,278.98,282.4,289.2,0.0,0.0,8.0,12.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
822,NVDA250221P01410000,2024-05-08 15:24:47+00:00,1410.0,522.77,289.25,295.4,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
823,NVDA250221P01430000,2024-03-13 14:24:37+00:00,1430.0,565.53,553.15,563.05,0.0,0.0,2.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
824,NVDA250221P01440000,2024-03-15 13:36:33+00:00,1440.0,592.38,562.75,572.75,0.0,0.0,22.0,17.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
825,NVDA250221P01450000,2024-03-07 18:29:49+00:00,1450.0,551.7,572.7,582.75,0.0,0.0,,22.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
826,NVDA250221P01460000,2024-03-13 17:14:29+00:00,1460.0,587.82,581.55,591.85,0.0,0.0,,11.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
827,NVDA250221P01470000,2024-03-12 17:51:13+00:00,1470.0,589.96,568.15,578.9,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
828,NVDA250221P01480000,2024-05-23 15:01:47+00:00,1480.0,458.0,339.15,346.35,0.0,0.0,8.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
829,NVDA250221P01490000,2024-05-07 15:34:54+00:00,1490.0,593.75,348.85,355.4,0.0,0.0,66.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
830,NVDA250221P01500000,2024-05-15 16:49:32+00:00,1500.0,562.9,354.0,360.8,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
831,NVDA250221P01510000,2024-03-13 15:14:24+00:00,1510.0,634.95,626.5,635.7,0.0,0.0,40.0,39.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
832,NVDA250221P01520000,2024-05-07 15:35:06+00:00,1520.0,621.9,372.0,378.4,0.0,0.0,32.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
833,NVDA250221P01530000,2024-05-07 15:35:09+00:00,1530.0,630.95,379.5,385.65,0.0,0.0,32.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
834,NVDA250221P01540000,2024-03-13 15:12:23+00:00,1540.0,661.9,656.05,666.55,0.0,0.0,52.0,28.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
835,NVDA250221P01550000,2024-03-07 18:33:29+00:00,1550.0,642.8,666.75,678.3,0.0,0.0,,2.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
836,NVDA250221P01560000,2024-03-13 15:10:58+00:00,1560.0,679.28,675.25,686.35,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
837,NVDA250221P01570000,2024-05-08 15:01:52+00:00,1570.0,664.7,408.15,415.55,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
838,NVDA250221P01580000,2024-05-07 15:35:14+00:00,1580.0,678.6,418.7,424.85,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
839,NVDA250221P01600000,2024-03-11 18:49:12+00:00,1600.0,738.25,723.95,736.6,0.0,0.0,32.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
840,NVDA250221P01610000,2024-03-07 16:46:22+00:00,1610.0,700.3,723.75,736.65,0.0,0.0,,96.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
841,NVDA250221P01620000,2024-03-07 17:49:21+00:00,1620.0,709.65,733.5,750.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
842,NVDA250221P01630000,2024-03-07 18:22:20+00:00,1630.0,719.95,743.0,756.4,0.0,0.0,,7.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
843,NVDA250221P01640000,2024-04-29 16:24:47+00:00,1640.0,764.85,513.45,526.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
844,NVDA250221P01650000,2024-03-08 19:20:53+00:00,1650.0,775.13,762.75,776.15,0.0,0.0,16.0,21.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
845,NVDA250221P01660000,2024-06-04 18:16:21+00:00,1660.0,527.49,481.65,489.3,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
846,NVDA250221P01670000,2024-03-08 19:19:11+00:00,1670.0,794.69,782.45,799.75,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-21,NVDA
